Rank,Compound,SMILES,Affinity_kcal_per_mol,DLG_file,Within_Pocket
24696,ZINC000500596071_docked,Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2CCC[C@H](S(C)(=O)=O)CC2)cc1,-6.72,ZINC000500596071_docked.dlg,FALSE
24697,ZINC000708170610_docked,CN(c1cc(F)cc(C#N)c1)[C@@H]1CCC[C@H]1O,-6.72,ZINC000708170610_docked.dlg,TRUE
24698,ZINC000185914089_docked,COc1cc(C#N)ccc1S(=O)(=O)N1CC[C@H](Oc2cccc(F)c2)C1,-6.72,ZINC000185914089_docked.dlg,TRUE
24699,ZINC000386654634_docked,N#Cc1cc(F)cc(Oc2ccnc(NN)c2)c1,-6.72,ZINC000386654634_docked.dlg,TRUE
24700,ZINC000474833506_docked,Cc1ccc(C(=O)N2CCC(O)(Cc3cccc(F)c3)CC2)cc1S(C)(=O)=O,-6.72,ZINC000474833506_docked.dlg,FALSE
24701,ZINC000227615085_docked,COc1ccc(N(C)c2cc(F)cc(C#N)c2)cc1,-6.72,ZINC000227615085_docked.dlg,TRUE
24702,ZINC000450964779_docked,CC(=O)CCCCCOc1cc(F)cc(C#N)c1,-6.72,ZINC000450964779_docked.dlg,TRUE
24703,ZINC000709386332_docked,N#Cc1cc(F)cc(OC2(CN)CCCCC2)c1,-6.72,ZINC000709386332_docked.dlg,TRUE
24704,ZINC000120910945_docked,COc1cc(C#N)ccc1CN1CCC([C@H](O)c2ccc(F)cc2)CC1,-6.72,ZINC000120910945_docked.dlg,TRUE
24705,ZINC000538628971_docked,COc1cc([C@@H](C)Nc2ccc(COCc3ccccc3)cc2)ccc1S(C)(=O)=O,-6.72,ZINC000538628971_docked.dlg,FALSE
24706,ZINC000234958883_docked,COc1ccc(N)c(OCc2cc(F)ccc2C#N)c1,-6.71,ZINC000234958883_docked.dlg,TRUE
24707,ZINC000756963481_docked,Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2CCOC[C@H]2C[C@H](O)c2cccs2)cc1,-6.71,ZINC000756963481_docked.dlg,FALSE
24708,ZINC000785950577_docked,Cc1cc(Oc2ccc(C#N)cc2)ccc1NC(=O)c1ccc(F)c(S(C)(=O)=O)c1,-6.71,ZINC000785950577_docked.dlg,FALSE
24709,ZINC000000305608_docked,N#Cc1cc(C#N)cc(Oc2ccc(F)cc2)c1,-6.71,ZINC000000305608_docked.dlg,TRUE
24710,ZINC000311649609_docked,CNc1ccc(COc2cc(F)cc(C#N)c2)cn1,-6.71,ZINC000311649609_docked.dlg,TRUE
24711,ZINC000180541454_docked,C[C@@H](N[C@H](C)c1ccc(S(C)(=O)=O)c(F)c1)c1ccc(OCC#N)cc1,-6.71,ZINC000180541454_docked.dlg,TRUE
24712,ZINC000624724513_docked,CC(=O)c1ccc(S(C)(=O)=O)c(N2CC[C@H](c3ccc(O)cc3)C2)c1,-6.71,ZINC000624724513_docked.dlg,TRUE
24713,ZINC000381868250_docked,Cc1ccc([C@H](Oc2cc(F)cc(C#N)c2)[C@H](C)N)o1,-6.71,ZINC000381868250_docked.dlg,TRUE
24714,ZINC000538628976_docked,COc1cc([C@H](C)Nc2ccc(COCc3ccccc3)cc2)ccc1S(C)(=O)=O,-6.71,ZINC000538628976_docked.dlg,FALSE
24715,ZINC000086577357_docked,CCOC(=O)c1ccc(Oc2ccc(F)cc2C#N)cc1,-6.71,ZINC000086577357_docked.dlg,TRUE
24716,ZINC000404160578_docked,CCN[C@@H](COc1cc(F)cc(C#N)c1)C1CC1,-6.71,ZINC000404160578_docked.dlg,TRUE
24717,ZINC000238153878_docked,CC(C)N[C@H](C)[C@@H](O)c1cccc(C#N)c1,-6.71,ZINC000238153878_docked.dlg,TRUE
24718,ZINC000443236950_docked,CO[C@H](C)CN(C(C)C)S(=O)(=O)c1ccc(F)cc1C#N,-6.71,ZINC000443236950_docked.dlg,TRUE
24719,ZINC000432400581_docked,Cc1ccc(C(=O)N2C[C@@H](C)C[C@H](C)C2)cc1NC(=O)c1cc(C#N)cc(N(C)C)c1,-6.71,ZINC000432400581_docked.dlg,FALSE
24720,ZINC000433084014_docked,CS(=O)(=O)c1cccc(Oc2ccc(NC(=O)N[C@@H]3C[C@H]3c3cccc(F)c3)cc2)c1,-6.71,ZINC000433084014_docked.dlg,FALSE
24721,ZINC000928777298_docked,CC[C@@H](NC(=O)CNc1ccc(C#N)cn1)c1cc(F)ccc1OC,-6.71,ZINC000928777298_docked.dlg,FALSE
24722,ZINC000598311253_docked,Cc1cc(C#N)ccc1Oc1ccc(C(=O)N[C@H]2C[C@H](O)C23CCC3)cc1,-6.71,ZINC000598311253_docked.dlg,FALSE
24723,ZINC000361965082_docked,COc1cc([C@H](C)NC[C@@H](O)C(F)F)ccc1S(C)(=O)=O,-6.71,ZINC000361965082_docked.dlg,TRUE
24724,ZINC000156964159_docked,CCN(CC#N)C(=O)c1ccc(Oc2ccc(C#N)cc2C)cc1,-6.71,ZINC000156964159_docked.dlg,TRUE
24725,ZINC000057789897_docked,COc1cc(C(=O)/C=C/c2cnn(-c3ccccc3)c2)ccc1S(C)(=O)=O,-6.71,ZINC000057789897_docked.dlg,FALSE
24726,ZINC000387018271_docked,C[C@H](O)[C@@H](C)NS(=O)(=O)c1ccc(C#N)cc1N,-6.71,ZINC000387018271_docked.dlg,TRUE
24727,ZINC000763739408_docked,Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2CCOC[C@H]2C[C@H](O)c2ccccc2)cc1,-6.71,ZINC000763739408_docked.dlg,FALSE
24728,ZINC000399244868_docked,C[C@@H]1CC[C@H](O)CN1c1cc(F)cc(C#N)c1,-6.71,ZINC000399244868_docked.dlg,TRUE
24729,ZINC000035632080_docked,COc1cc(C#N)ccc1Oc1ccc([C@H](C)O)cc1,-6.71,ZINC000035632080_docked.dlg,TRUE
24730,ZINC000442727844_docked,C[C@@H]1CCN(S(=O)(=O)c2ccc(F)cc2C#N)[C@@H]([C@@H](C)O)C1,-6.71,ZINC000442727844_docked.dlg,TRUE
24731,ZINC000437066587_docked,N#Cc1cc(NC(=O)C(=O)N[C@H]2C[C@H](c3cccc(F)c3)C2)ccc1Oc1ccccc1,-6.71,ZINC000437066587_docked.dlg,FALSE
24732,ZINC000119924485_docked,Cc1cc(C#N)ccc1Oc1ccc(C(=O)Nc2ccc(C(N)=O)c(F)c2)cc1,-6.71,ZINC000119924485_docked.dlg,FALSE
24733,ZINC000495026672_docked,CC(C)OCc1ccc(N[C@@H](c2cccc(S(C)(=O)=O)c2)c2ccc(F)cc2F)cc1,-6.71,ZINC000495026672_docked.dlg,FALSE
24734,ZINC000510081028_docked,C[C@@H](c1ccc(S(C)(=O)=O)cc1)N(C)C(=O)c1cccc(COc2cccc(F)c2)c1,-6.71,ZINC000510081028_docked.dlg,FALSE
24735,ZINC000897386163_docked,CS(=O)(=O)c1ccccc1N1CC[C@H](O)[C@H](F)C1,-6.71,ZINC000897386163_docked.dlg,FALSE
24736,ZINC000077388174_docked,CCCN(CC(F)F)S(=O)(=O)c1ccc(C#N)cc1C,-6.71,ZINC000077388174_docked.dlg,TRUE
24737,ZINC001161474926_docked,Cc1ccc(C(=O)N2CCC([C@@H](O)c3cc(F)ccc3F)CC2)cc1S(C)(=O)=O,-6.71,ZINC001161474926_docked.dlg,FALSE
24738,ZINC000275272648_docked,Cc1cc(C#N)ccc1S(=O)(=O)N[C@H](CC(F)F)C(=O)O,-6.71,ZINC000275272648_docked.dlg,TRUE
24739,ZINC000548533545_docked,N#Cc1cc(F)ccc1S(=O)(=O)N[C@@H](CC(F)F)C(=O)O,-6.71,ZINC000548533545_docked.dlg,TRUE
24740,ZINC000035632083_docked,COc1cc(C#N)ccc1Oc1ccc([C@@H](C)O)cc1F,-6.71,ZINC000035632083_docked.dlg,TRUE
24741,ZINC000694809530_docked,Cc1nc(N)nc(Oc2cc(F)cc(C#N)c2)n1,-6.71,ZINC000694809530_docked.dlg,TRUE
24742,ZINC000093641493_docked,CN(C)c1ccc(N)c(OCc2ccc(C#N)cc2)c1,-6.71,ZINC000093641493_docked.dlg,TRUE
24743,ZINC000387018261_docked,C[C@@H](O)[C@@H](C)NS(=O)(=O)c1ccc(C#N)cc1N,-6.71,ZINC000387018261_docked.dlg,TRUE
24744,ZINC000776729552_docked,Cn1cc(/C=C/C(=O)c2ccc(C#N)c(F)c2)cn1,-6.71,ZINC000776729552_docked.dlg,TRUE
24745,ZINC000230428331_docked,Cc1ccc(F)cc1Oc1ccc(N)c(C#N)c1,-6.71,ZINC000230428331_docked.dlg,TRUE
24746,ZINC000420722097_docked,CC[C@@H](O)CNS(=O)(=O)c1ccc(F)cc1C#N,-6.71,ZINC000420722097_docked.dlg,TRUE
24747,ZINC000235905401_docked,Cc1ccc(Oc2cc(F)cc(F)c2)c(C#N)c1,-6.71,ZINC000235905401_docked.dlg,TRUE
24748,ZINC000777674348_docked,COc1cc([C@H](C)Nc2ccc(CC[C@H](O)c3ccccc3)cc2)ccc1S(C)(=O)=O,-6.71,ZINC000777674348_docked.dlg,FALSE
24749,ZINC000594838161_docked,C[C@@H](C#N)N(C1CC1)S(=O)(=O)c1ccc(F)cc1C#N,-6.71,ZINC000594838161_docked.dlg,TRUE
24750,ZINC000576450526_docked,Cc1ccc(CNC(=O)NCc2ccccc2Oc2cccc(F)c2)cc1S(C)(=O)=O,-6.71,ZINC000576450526_docked.dlg,FALSE
24751,ZINC000310789577_docked,N#Cc1cc(F)cc(OCCCCC(=O)NN)c1,-6.71,ZINC000310789577_docked.dlg,TRUE
24752,ZINC000163175732_docked,Cc1cc(F)ccc1OCc1ccc(C#N)cc1,-6.71,ZINC000163175732_docked.dlg,TRUE
24753,ZINC000400307011_docked,CC[C@H]1CN(C(=O)CCOc2cccc(F)c2)C[C@@H]1O,-6.71,ZINC000400307011_docked.dlg,TRUE
24754,ZINC000839494414_docked,C[C@@H]1C[C@H](c2cccc(F)c2)N(CC(=O)NNC(=O)c2ccc(C#N)cc2)C1,-6.71,ZINC000839494414_docked.dlg,FALSE
24755,ZINC000260876652_docked,CC(C)[C@@H](C#N)c1ccc(S(C)(=O)=O)c(F)c1,-6.71,ZINC000260876652_docked.dlg,TRUE
24756,ZINC000540158835_docked,COc1ccccc1N1CC[C@H](N[C@H](C)c2ccc(S(C)(=O)=O)c(OC)c2)C1=O,-6.71,ZINC000540158835_docked.dlg,FALSE
24757,ZINC000037334098_docked,N#Cc1cc(C(F)(F)F)ccc1Oc1cccc(F)c1,-6.71,ZINC000037334098_docked.dlg,TRUE
24758,ZINC000258669646_docked,COc1ccc(F)cc1Nc1cc(C#N)ccc1N,-6.71,ZINC000258669646_docked.dlg,TRUE
24759,ZINC000163172985_docked,Cc1ccc(C#N)c(Oc2ccc(F)cc2C)c1,-6.71,ZINC000163172985_docked.dlg,TRUE
24760,ZINC000759387956_docked,C[C@@H](NC(=O)NCc1ccc(S(C)(=O)=O)c(Cl)c1)[C@@H](O)c1cccc(F)c1,-6.71,ZINC000759387956_docked.dlg,FALSE
24761,ZINC000095897582_docked,N#C[C@H]1[C@@H](c2ccccc2)[C@H](CO)N1S(=O)(=O)c1cccc(F)c1,-6.71,ZINC000095897582_docked.dlg,TRUE
24762,ZINC000464853193_docked,Cc1cc(C)c(NC(=O)CNC(=O)c2ccc(Oc3ccc(C#N)cc3C)cc2)c(C)c1,-6.71,ZINC000464853193_docked.dlg,FALSE
24763,ZINC000312511153_docked,N#Cc1cc(F)cc(OCc2occc2C(=O)NN)c1,-6.7,ZINC000312511153_docked.dlg,TRUE
24764,ZINC000609725238_docked,CN(C(=O)c1cccc(Oc2ccc(Cl)cc2C#N)c1)c1ccc(S(C)(=O)=O)cc1,-6.7,ZINC000609725238_docked.dlg,FALSE
24765,ZINC000542970521_docked,COc1cc(C(=O)N2CCN(c3cc(C(C)=O)ccc3S(C)(=O)=O)CC2)ccc1C,-6.7,ZINC000542970521_docked.dlg,FALSE
24766,ZINC000720020441_docked,COC[C@H](C)NS(=O)(=O)c1cc(F)cc(C#N)c1,-6.7,ZINC000720020441_docked.dlg,TRUE
24767,ZINC000189470815_docked,CNC(=O)Nc1ccc(Oc2ccccc2)c(C#N)c1,-6.7,ZINC000189470815_docked.dlg,TRUE
24768,ZINC000371376311_docked,CCc1ccc(C(=O)N2CCN(C3CC3)[C@H](C#N)C2)cc1S(C)(=O)=O,-6.7,ZINC000371376311_docked.dlg,TRUE
24769,ZINC000258359709_docked,CSc1c(Cl)cc(C#N)cc1S(C)(=O)=O,-6.7,ZINC000258359709_docked.dlg,TRUE
24770,ZINC000812519907_docked,CCOc1ccc([C@@H](O)C2CCN(S(=O)(=O)c3ccc(C#N)cc3OC)CC2)cc1,-6.7,ZINC000812519907_docked.dlg,FALSE
24771,ZINC000003524027_docked,Cc1cc(F)ccc1NC(=O)COc1ccc(C#N)cc1,-6.7,ZINC000003524027_docked.dlg,TRUE
24772,ZINC000228544934_docked,Cc1ccc(C#N)cc1S(=O)(=O)NC[C@@H](O)C(F)(F)F,-6.7,ZINC000228544934_docked.dlg,TRUE
24773,ZINC000780135999_docked,COc1cc(C#N)ccc1OCCONC(=N)COc1cccc(F)c1,-6.7,ZINC000780135999_docked.dlg,TRUE
24774,ZINC000812623567_docked,COc1ccc([C@H](O)C2CCN(C(=O)c3ccc(S(C)(=O)=O)c([N+](=O)[O-])c3)CC2)cc1,-6.7,ZINC000812623567_docked.dlg,FALSE
24775,ZINC000577900392_docked,Cc1cc(F)ccc1C1CCN(C(=O)c2ccc(C)c(S(C)(=O)=O)c2)CC1,-6.7,ZINC000577900392_docked.dlg,FALSE
24776,ZINC000590924696_docked,C[C@@H](c1ccccc1)c1ccc(Oc2ccc(S(C)(=O)=O)cc2S(C)(=O)=O)cc1,-6.7,ZINC000590924696_docked.dlg,FALSE
24777,ZINC000319909054_docked,CC[C@H](C)[C@H](C)Oc1cc(F)cc(C#N)c1,-6.7,ZINC000319909054_docked.dlg,TRUE
24778,ZINC000182676324_docked,COc1ccc(N[C@H](C)c2ccc(S(C)(=O)=O)c(OC)c2)cc1,-6.7,ZINC000182676324_docked.dlg,TRUE
24779,ZINC000312583819_docked,N#Cc1cc(F)cc(OCc2cc(C#CCO)cs2)c1,-6.7,ZINC000312583819_docked.dlg,TRUE
24780,ZINC000060822451_docked,COc1cc(C(=O)/C=C/c2cn(C)nc2-c2ccc([N+](=O)[O-])cc2)ccc1S(C)(=O)=O,-6.7,ZINC000060822451_docked.dlg,FALSE
24781,ZINC000152224558_docked,COc1ccc(N2CCN(S(=O)(=O)c3ccc(F)cc3C#N)CC2)cc1F,-6.7,ZINC000152224558_docked.dlg,TRUE
24782,ZINC000227635584_docked,Cc1ccc(Oc2cc(F)cc(C#N)c2)cn1,-6.7,ZINC000227635584_docked.dlg,TRUE
24783,ZINC000122351554_docked,N#Cc1ccc(Oc2ccc(F)cc2N)c(C(F)(F)F)c1,-6.7,ZINC000122351554_docked.dlg,TRUE
24784,ZINC000761330371_docked,CS(=O)(=O)c1ccc(S(=O)(=O)N2CCO[C@@H](c3cccc(C#N)c3)C2)cc1F,-6.7,ZINC000761330371_docked.dlg,FALSE
24785,ZINC000292147189_docked,COCC(C)(C)N(C)S(=O)(=O)c1ccc(F)cc1C#N,-6.7,ZINC000292147189_docked.dlg,TRUE
24786,ZINC000034135857_docked,CC(C)(C)NC[C@H](O)c1cc(F)cc(C#N)c1,-6.7,ZINC000034135857_docked.dlg,TRUE
24787,ZINC000178532669_docked,CC[C@H](C)N(C)S(=O)(=O)c1ccc(F)cc1C#N,-6.7,ZINC000178532669_docked.dlg,TRUE
24788,ZINC000919893341_docked,Cc1cc(Oc2ccc(C#N)cc2)ccc1NC(=O)c1ccc(Cl)c(S(C)(=O)=O)c1,-6.7,ZINC000919893341_docked.dlg,FALSE
24789,ZINC000235850458_docked,Cc1cc(C)c(Oc2ccc(F)cc2C#N)cc1N,-6.7,ZINC000235850458_docked.dlg,TRUE
24790,ZINC001134507765_docked,CS(=O)(=O)c1ccc(C(=O)N2CCO[C@H](c3ccc(C#N)cc3)C2)cc1Br,-6.7,ZINC001134507765_docked.dlg,FALSE
24791,ZINC000124172265_docked,CC(C)[C@@H](O)CNS(=O)(=O)c1cc(F)ccc1N,-6.7,ZINC000124172265_docked.dlg,TRUE
24792,ZINC000731400625_docked,N#Cc1cccc(Oc2ccc(NC(=O)N3CCC([C@@H](O)c4ccc(F)cc4)CC3)cc2)c1,-6.7,ZINC000731400625_docked.dlg,FALSE
24793,ZINC000403615944_docked,C[C@](CO)(CCOc1ccc(C#N)cc1F)NC1CC1,-6.7,ZINC000403615944_docked.dlg,TRUE
24794,ZINC000383587397_docked,COc1cc(Oc2cc(F)cc(C#N)c2)c(F)cc1N,-6.7,ZINC000383587397_docked.dlg,TRUE
24795,ZINC000771526873_docked,COc1cc(C(=O)/C=C\c2ccc(N3CCN(C)CC3)cc2)ccc1S(C)(=O)=O,-6.7,ZINC000771526873_docked.dlg,FALSE
24796,ZINC000340802332_docked,CNC(=O)c1ccc(COc2cc(F)cc(C#N)c2)cc1,-6.7,ZINC000340802332_docked.dlg,TRUE
24797,ZINC000302586726_docked,CS(=O)(=O)c1cc([N+](=O)[O-])ccc1Oc1ccc(C(=O)c2ccc(F)cc2)cc1,-6.7,ZINC000302586726_docked.dlg,FALSE
24798,ZINC000674656093_docked,C[C@H](C(=O)Nc1ccccc1Oc1cccc(F)c1)c1ccc(S(C)(=O)=O)cc1,-6.7,ZINC000674656093_docked.dlg,FALSE
24799,ZINC000070129664_docked,CC(C)(C(=O)[C@@H](C#N)c1cccc(F)c1)S(C)(=O)=O,-6.7,ZINC000070129664_docked.dlg,TRUE
24800,ZINC000269771547_docked,COC(=O)[C@H](C)CS(=O)(=O)N[C@@H](C)[C@@H](O)c1cccc(F)c1,-6.7,ZINC000269771547_docked.dlg,TRUE
24801,ZINC000285489636_docked,CON(CC(C)(C)C)S(=O)(=O)c1ccc(F)cc1C#N,-6.7,ZINC000285489636_docked.dlg,TRUE
24802,ZINC000057556124_docked,Cc1cc(F)ccc1S(=O)(=O)N(CC#N)C1CC1,-6.7,ZINC000057556124_docked.dlg,TRUE
24803,ZINC000403998546_docked,CN[C@@H](COc1cc(F)cc(C#N)c1)C(C)(C)OC,-6.7,ZINC000403998546_docked.dlg,TRUE
24804,ZINC000235849172_docked,Cc1cc(C)c(Oc2ccc(C#N)cc2F)cc1N,-6.7,ZINC000235849172_docked.dlg,TRUE
24805,ZINC000328423312_docked,N#Cc1cc(F)cc(O[C@H]2CCC[C@@H]2O)c1,-6.7,ZINC000328423312_docked.dlg,TRUE
24806,ZINC001251614314_docked,COc1cc([C@@H](C)NC(=O)NC[C@@H](O)c2ccc(C)o2)ccc1S(C)(=O)=O,-6.7,ZINC001251614314_docked.dlg,FALSE
24807,ZINC000088155957_docked,Cc1cc(C#N)cc(C)c1Oc1ccc(F)cc1[C@H](C)O,-6.7,ZINC000088155957_docked.dlg,TRUE
24808,ZINC000669446494_docked,CS(=O)(=O)c1ccc(Oc2ccc(C(=O)c3ccc(F)cc3)cc2)c(S(C)(=O)=O)c1,-6.7,ZINC000669446494_docked.dlg,FALSE
24809,ZINC000759354499_docked,C[C@H](C(=O)OCc1cc(F)ccc1C#N)S(C)(=O)=O,-6.7,ZINC000759354499_docked.dlg,TRUE
24810,ZINC000414130729_docked,N#Cc1cc(F)cc(OC[C@H](O)CN2CCCC2=O)c1,-6.7,ZINC000414130729_docked.dlg,TRUE
24811,ZINC000766510498_docked,COc1ccc(OS(=O)(=O)c2ccc(C#N)cc2OC)cc1OC,-6.7,ZINC000766510498_docked.dlg,TRUE
24812,ZINC000225031250_docked,COc1cc([C@@H]2C[C@@H](O)[C@@H]2C)ccc1S(C)(=O)=O,-6.7,ZINC000225031250_docked.dlg,TRUE
24813,ZINC001125759991_docked,Cc1cc(OCc2cccc(F)c2)ccc1NC(=O)c1cc(C#N)cc(N(C)C)c1,-6.7,ZINC001125759991_docked.dlg,FALSE
24814,ZINC000340778796_docked,COc1ccc(NC(=O)COc2cc(F)cc(C#N)c2)c([N+](=O)[O-])c1,-6.7,ZINC000340778796_docked.dlg,TRUE
24815,ZINC000720080169_docked,CCCN(CC(F)F)S(=O)(=O)c1cc(F)cc(C#N)c1,-6.7,ZINC000720080169_docked.dlg,TRUE
24816,ZINC000111057168_docked,CCCOc1cc(Oc2ccccc2C#N)ccc1N,-6.7,ZINC000111057168_docked.dlg,TRUE
24817,ZINC000383602472_docked,CCOc1nc(Oc2cc(F)cc(C#N)c2)ccc1N,-6.7,ZINC000383602472_docked.dlg,TRUE
24818,ZINC000040874050_docked,COc1cc(C#N)ccc1Oc1ccc(C)cc1,-6.7,ZINC000040874050_docked.dlg,TRUE
24819,ZINC000718562948_docked,C[C@@H](C(=O)O)S(=O)(=O)Nc1cc(F)cc(C#N)c1,-6.7,ZINC000718562948_docked.dlg,TRUE
24820,ZINC000568694921_docked,COc1cc(Cc2noc(Cc3c(F)cccc3C#N)n2)ccc1S(C)(=O)=O,-6.7,ZINC000568694921_docked.dlg,TRUE
24821,ZINC000524680302_docked,Cc1ccc(C(=O)Nc2cc(F)ccc2Oc2ccccc2)cc1S(=O)(=O)NCC#N,-6.7,ZINC000524680302_docked.dlg,FALSE
24822,ZINC000111027004_docked,N#Cc1cc(F)ccc1Oc1ccc(N)c(Cl)c1,-6.7,ZINC000111027004_docked.dlg,TRUE
24823,ZINC000156794654_docked,CC(=O)c1ccc(S(C)(=O)=O)c(N2CCC(C(=O)c3ccc(C)cc3)CC2)c1,-6.7,ZINC000156794654_docked.dlg,FALSE
24824,ZINC000388390100_docked,Cc1cc(N)c(C#N)cc1Oc1cc(F)ccc1F,-6.7,ZINC000388390100_docked.dlg,TRUE
24825,ZINC000048802398_docked,COc1cc(C(=O)O)ccc1Oc1ccc(C#N)cc1,-6.7,ZINC000048802398_docked.dlg,TRUE
24826,ZINC000907200423_docked,Cc1cc(C#N)cc(C)c1CC(=O)N[C@H](CO)c1cccc(F)c1,-6.7,ZINC000907200423_docked.dlg,FALSE
24827,ZINC000452102542_docked,C[C@H]1CN(CCO)CCN1S(=O)(=O)c1ccc(F)cc1C#N,-6.7,ZINC000452102542_docked.dlg,TRUE
24828,ZINC000051598385_docked,Cc1ccc(C#N)c(Oc2ccc(C#N)cc2)c1,-6.7,ZINC000051598385_docked.dlg,TRUE
24829,ZINC001132219744_docked,CC(C)N1C(=O)c2ccc(C(=O)Nc3cc(F)cc(C#N)c3)cc2S1(=O)=O,-6.7,ZINC001132219744_docked.dlg,FALSE
24830,ZINC000766179914_docked,COc1cc(F)c(S(=O)(=O)Oc2ccc(C#N)c(C)c2)cc1OC,-6.7,ZINC000766179914_docked.dlg,TRUE
24831,ZINC000313174920_docked,C[C@@]1(O)CCC[C@@]1(C)Oc1cc(F)cc(C#N)c1,-6.7,ZINC000313174920_docked.dlg,TRUE
24832,ZINC000777967351_docked,CS(=O)(=O)c1ccc(F)c(C(=O)Nc2ccc(Oc3ccccc3)c(C#N)c2)c1,-6.7,ZINC000777967351_docked.dlg,FALSE
24833,ZINC000310405876_docked,N#Cc1cc(F)cc(Oc2ccccc2N)c1,-6.7,ZINC000310405876_docked.dlg,TRUE
24834,ZINC000611798121_docked,Cc1ccc(C(=O)N[C@@H](c2ccccc2)c2cc3ccccc3o2)cc1S(C)(=O)=O,-6.7,ZINC000611798121_docked.dlg,FALSE
24835,ZINC000549904816_docked,COc1ccc(S(C)(=O)=O)cc1S(=O)(=O)N[C@H](C(=O)O)c1cccc(F)c1,-6.7,ZINC000549904816_docked.dlg,TRUE
24836,ZINC000776526196_docked,CS(=O)(=O)c1cccc(NNC(=O)c2ccc(Oc3cccc(F)c3C#N)cc2)c1,-6.7,ZINC000776526196_docked.dlg,FALSE
24837,ZINC000173265842_docked,C#CCN(CC#C)S(=O)(=O)c1ccc(F)cc1C,-6.7,ZINC000173265842_docked.dlg,TRUE
24838,ZINC000501349295_docked,Cc1cc(NC(=O)C(=O)N2C[C@H](O)C[C@H]2c2cccc(F)c2)ccc1S(C)(=O)=O,-6.7,ZINC000501349295_docked.dlg,FALSE
24839,ZINC000481049341_docked,COc1cc([C@H](C)NC[C@H](c2ccccc2)N2CCC(C)CC2)ccc1S(C)(=O)=O,-6.7,ZINC000481049341_docked.dlg,FALSE
24840,ZINC000485278396_docked,COc1cc(C#N)ccc1Oc1ccc(NS(=O)(=O)c2cc(F)cc(C(=O)O)c2)cc1,-6.7,ZINC000485278396_docked.dlg,FALSE
24841,ZINC000914084459_docked,N#Cc1ccc(OS(=O)(=O)CC2(F)CC2)cc1F,-6.7,ZINC000914084459_docked.dlg,FALSE
24842,ZINC000095604595_docked,C/C=C/c1ccc([C@@H]2[C@@H](C#N)N(S(=O)(=O)c3cccc(F)c3)[C@@H]2CO)cc1,-6.7,ZINC000095604595_docked.dlg,TRUE
24843,ZINC000786032254_docked,Cc1ccc(OCC(=O)N2CCN(C(=O)c3ccc(F)c(S(C)(=O)=O)c3)CC2)cc1,-6.7,ZINC000786032254_docked.dlg,FALSE
24844,ZINC000354217903_docked,CN(C)c1cc(C#N)cc(C(=O)N(C)[C@@H]2CCC[C@@H]2O)c1,-6.7,ZINC000354217903_docked.dlg,TRUE
24845,ZINC000227604176_docked,COc1ccccc1CNc1cc(F)cc(C#N)c1,-6.7,ZINC000227604176_docked.dlg,TRUE
24846,ZINC000549658129_docked,CS(=O)(=O)c1ccc(Oc2ccc(NC(=O)N[C@H]3C[C@@H]3c3cccc(F)c3)cc2)cc1,-6.7,ZINC000549658129_docked.dlg,FALSE
24847,ZINC000396897676_docked,Cc1cc(F)ccc1Oc1cc(C#N)cnn1,-6.7,ZINC000396897676_docked.dlg,TRUE
24848,ZINC000702737982_docked,C[C@@H]1CC(Nc2c(N)ccc(F)c2C#N)C[C@@H](C)O1,-6.7,ZINC000702737982_docked.dlg,TRUE
24849,ZINC000440780325_docked,CS(=O)(=O)c1ccc(NC(=O)Nc2ccc(Oc3ccccc3C#N)cc2)cc1,-6.69,ZINC000440780325_docked.dlg,FALSE
24850,ZINC000039246502_docked,Cc1ccc(Oc2ccccc2)c(C#N)c1,-6.69,ZINC000039246502_docked.dlg,TRUE
24851,ZINC000335126602_docked,Cc1ncc(COc2cc(F)cc(C#N)c2)s1,-6.69,ZINC000335126602_docked.dlg,TRUE
24852,ZINC000714415414_docked,Cc1cc(F)ccc1S(=O)(=O)N(C)[C@H](C)C=O,-6.69,ZINC000714415414_docked.dlg,TRUE
24853,ZINC000600794520_docked,Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2CC[C@@H]3CC[C@@H](O)[C@@H]32)cc1,-6.69,ZINC000600794520_docked.dlg,FALSE
24854,ZINC000311088164_docked,N#Cc1cc(F)cc(O[C@H](CN)c2cccs2)c1,-6.69,ZINC000311088164_docked.dlg,TRUE
24855,ZINC000384001183_docked,N#Cc1cc(F)cc(Oc2nccc(=N)[nH]2)c1,-6.69,ZINC000384001183_docked.dlg,TRUE
24856,ZINC000054933018_docked,N#Cc1cc(C(F)(F)F)ccc1Oc1cc(F)cc(F)c1,-6.69,ZINC000054933018_docked.dlg,TRUE
24857,ZINC000718626329_docked,C[C@]1(O)CCC[C@]1(C)Nc1cc(F)cc(C#N)c1,-6.69,ZINC000718626329_docked.dlg,TRUE
24858,ZINC000403154911_docked,CN[C@@](COc1cc(F)cc(C#N)c1)(C(=O)O)C1CC1,-6.69,ZINC000403154911_docked.dlg,TRUE
24859,ZINC000583491312_docked,N#Cc1ccc(Oc2ccc(NC(=O)C(=O)N[C@H]3C[C@@H]3c3cccc(F)c3)cc2Cl)cc1,-6.69,ZINC000583491312_docked.dlg,FALSE
