Ligand Number	Confidence Score
21377	-1.2058
1677	-1.2058
31883	-1.2061
6795	-1.2061
28428	-1.2062
7083	-1.2062
31730	-1.2062
6805	-1.2062
22410	-1.2062
35746	-1.2063
29637	-1.2065
964	-1.2066
16170	-1.2066
29554	-1.2067
9815	-1.2068
71	-1.2069
8808	-1.2069
19006	-1.2070
35195	-1.2070
9255	-1.2070
24171	-1.2070
646	-1.2071
11459	-1.2073
23689	-1.2073
35715	-1.2074
10871	-1.2074
39693	-1.2074
18434	-1.2075
38114	-1.2076
29131	-1.2077
31469	-1.2077
12182	-1.2077
13461	-1.2079
33918	-1.2079
37445	-1.2079
37317	-1.2081
39275	-1.2082
20360	-1.2082
20321	-1.2082
33401	-1.2083
37147	-1.2084
5257	-1.2086
10527	-1.2086
39024	-1.2086
39776	-1.2088
28555	-1.2088
2848	-1.2088
37890	-1.2088
26371	-1.2088
38381	-1.2088
915	-1.2089
27377	-1.2089
39412	-1.2090
819	-1.2091
12916	-1.2091
27604	-1.2091
24163	-1.2091
8661	-1.2092
16901	-1.2093
31215	-1.2093
12038	-1.2094
6230	-1.2095
15236	-1.2095
40736	-1.2095
5852	-1.2095
22155	-1.2096
17604	-1.2096
6557	-1.2097
19276	-1.2097
8886	-1.2099
37070	-1.2100
17455	-1.2101
9134	-1.2101
31471	-1.2101
19149	-1.2102
39411	-1.2104
20550	-1.2104
25149	-1.2105
16075	-1.2106
37951	-1.2106
20839	-1.2107
38143	-1.2107
34813	-1.2108
37334	-1.2109
22768	-1.2111
1429	-1.2111
12357	-1.2111
2130	-1.2113
16949	-1.2114
13510	-1.2114
2293	-1.2114
29595	-1.2115
40233	-1.2115
36825	-1.2115
35376	-1.2116
37860	-1.2117
21478	-1.2117
35169	-1.2118
23835	-1.2118
33614	-1.2119
37647	-1.2120
37882	-1.2121
2078	-1.2122
2822	-1.2123
5008	-1.2125
19030	-1.2128
8486	-1.2128
40695	-1.2130
9865	-1.2131
37102	-1.2132
23593	-1.2132
2567	-1.2133
32706	-1.2133
16968	-1.2136
37931	-1.2137
28876	-1.2138
35558	-1.2139
32599	-1.2139
33255	-1.2139
33793	-1.2140
3269	-1.2142
28354	-1.2143
101	-1.2143
6134	-1.2144
18694	-1.2145
21125	-1.2145
33628	-1.2145
4746	-1.2145
31535	-1.2148
13705	-1.2149
3113	-1.2151
22562	-1.2151
30266	-1.2152
31465	-1.2153
4888	-1.2154
28212	-1.2156
13668	-1.2156
3988	-1.2157
1226	-1.2158
35032	-1.2160
10309	-1.2161
9340	-1.2162
13319	-1.2162
36361	-1.2163
11631	-1.2164
40644	-1.2164
27444	-1.2164
35453	-1.2164
36232	-1.2165
16361	-1.2165
32342	-1.2165
21120	-1.2165
15723	-1.2166
12396	-1.2167
33947	-1.2168
17121	-1.2168
31649	-1.2168
24410	-1.2168
21623	-1.2169
24546	-1.2169
9874	-1.2170
40642	-1.2171
23160	-1.2171
40549	-1.2172
8601	-1.2173
38731	-1.2174
8794	-1.2174
11999	-1.2175
12429	-1.2175
16412	-1.2176
24902	-1.2176
39544	-1.2176
15364	-1.2177
32705	-1.2177
8686	-1.2180
5444	-1.2180
13369	-1.2182
14743	-1.2186
11873	-1.2186
11286	-1.2188
7642	-1.2188
11676	-1.2190
4568	-1.2192
3561	-1.2192
15115	-1.2193
33539	-1.2193
26672	-1.2195
53	-1.2195
36415	-1.2197
31926	-1.2197
23326	-1.2197
12006	-1.2198
19720	-1.2198
4949	-1.2200
1890	-1.2202
26490	-1.2202
29839	-1.2203
26938	-1.2203
19477	-1.2204
12290	-1.2206
10440	-1.2208
32545	-1.2208
31079	-1.2209
29914	-1.2210
32012	-1.2210
1532	-1.2210
19193	-1.2210
13501	-1.2211
20354	-1.2211
6242	-1.2212
36049	-1.2213
36062	-1.2214
27537	-1.2214
11953	-1.2215
35295	-1.2215
19105	-1.2215
3689	-1.2215
9475	-1.2216
22638	-1.2216
5150	-1.2217
22957	-1.2218
6885	-1.2219
11967	-1.2219
26362	-1.2221
22903	-1.2221
31643	-1.2221
33172	-1.2221
40339	-1.2222
22284	-1.2222
19291	-1.2223
9079	-1.2223
9318	-1.2223
1929	-1.2223
9480	-1.2224
1977	-1.2224
8325	-1.2226
11888	-1.2227
39936	-1.2228
39238	-1.2228
21178	-1.2229
30467	-1.2230
12608	-1.2231
7001	-1.2231
40611	-1.2232
1604	-1.2233
23605	-1.2233
20567	-1.2233
4573	-1.2234
2595	-1.2235
19273	-1.2237
11332	-1.2237
15284	-1.2238
27455	-1.2240
430	-1.2241
23042	-1.2241
28568	-1.2241
25986	-1.2242
17975	-1.2242
3997	-1.2243
4475	-1.2243
37003	-1.2243
37858	-1.2244
6000	-1.2245
37635	-1.2246
23300	-1.2247
31763	-1.2248
37176	-1.2249
13565	-1.2249
25088	-1.2249
11827	-1.2249
37322	-1.2249
8057	-1.2249
5801	-1.2249
24772	-1.2250
10396	-1.2251
582	-1.2251
7567	-1.2251
27453	-1.2251
24347	-1.2252
18632	-1.2253
26190	-1.2254
21166	-1.2255
22564	-1.2255
37280	-1.2256
15634	-1.2256
13978	-1.2257
171	-1.2258
24843	-1.2260
5773	-1.2260
35115	-1.2261
33815	-1.2261
5759	-1.2261
31386	-1.2262
5054	-1.2262
1995	-1.2263
38269	-1.2263
38784	-1.2265
5514	-1.2265
33458	-1.2266
30035	-1.2266
38066	-1.2267
32053	-1.2267
5496	-1.2267
22341	-1.2267
34819	-1.2268
4593	-1.2268
25422	-1.2268
17315	-1.2269
5297	-1.2270
34633	-1.2271
6799	-1.2271
14814	-1.2271
13064	-1.2271
11446	-1.2271
35734	-1.2271
6706	-1.2272
29449	-1.2273
19835	-1.2273
8193	-1.2273
4877	-1.2275
40237	-1.2276
34958	-1.2276
28524	-1.2277
35719	-1.2277
13858	-1.2279
25918	-1.2279
22703	-1.2279
19026	-1.2281
37715	-1.2281
31437	-1.2281
15665	-1.2281
1602	-1.2281
33129	-1.2282
24350	-1.2283
18867	-1.2284
16380	-1.2284
29387	-1.2285
11726	-1.2286
19671	-1.2287
27728	-1.2287
12503	-1.2287
7891	-1.2288
22873	-1.2288
9592	-1.2289
8426	-1.2289
27145	-1.2290
22049	-1.2290
40114	-1.2291
23572	-1.2292
36722	-1.2293
17171	-1.2293
30462	-1.2293
17354	-1.2294
34268	-1.2294
23601	-1.2294
14806	-1.2295
14776	-1.2295
16467	-1.2296
13005	-1.2296
21946	-1.2296
14888	-1.2297
29356	-1.2298
37051	-1.2299
15893	-1.2299
10014	-1.2300
33930	-1.2302
30228	-1.2302
17822	-1.2304
31284	-1.2305
24655	-1.2305
1648	-1.2306
34179	-1.2307
13917	-1.2309
9303	-1.2309
22145	-1.2309
11453	-1.2309
10126	-1.2310
8753	-1.2310
16600	-1.2312
956	-1.2313
31956	-1.2313
13028	-1.2315
19288	-1.2316
40879	-1.2316
23645	-1.2317
11273	-1.2318
21733	-1.2320
34226	-1.2320
33856	-1.2324
31451	-1.2324
12597	-1.2326
7069	-1.2326
34344	-1.2326
20277	-1.2327
22491	-1.2327
7613	-1.2330
14731	-1.2330
39572	-1.2330
11382	-1.2330
33405	-1.2330
28522	-1.2331
14982	-1.2331
28832	-1.2332
351	-1.2332
36341	-1.2333
31280	-1.2334
16832	-1.2335
16826	-1.2335
4952	-1.2338
6164	-1.2338
18453	-1.2339
5432	-1.2339
27999	-1.2341
18388	-1.2341
10504	-1.2343
21933	-1.2344
15865	-1.2346
17266	-1.2346
18702	-1.2347
18984	-1.2348
352	-1.2349
4436	-1.2350
18324	-1.2352
2190	-1.2353
9969	-1.2353
25357	-1.2354
27296	-1.2355
861	-1.2355
16711	-1.2356
34228	-1.2356
35005	-1.2358
1424	-1.2359
39911	-1.2360
28499	-1.2360
39652	-1.2361
1380	-1.2363
16396	-1.2363
378	-1.2363
34838	-1.2364
21843	-1.2364
31581	-1.2364
22189	-1.2364
7894	-1.2370
15969	-1.2373
3317	-1.2373
13273	-1.2376
8678	-1.2376
36998	-1.2377
29152	-1.2377
12364	-1.2379
8840	-1.2379
21315	-1.2380
25627	-1.2381
11703	-1.2382
11911	-1.2383
4552	-1.2384
30138	-1.2386
2682	-1.2387
1919	-1.2387
8764	-1.2388
35210	-1.2389
39222	-1.2389
3757	-1.2389
21070	-1.2391
10033	-1.2394
17722	-1.2397
29593	-1.2397
8990	-1.2399
29148	-1.2399
2472	-1.2402
14746	-1.2403
6806	-1.2403
28618	-1.2404
30160	-1.2405
11448	-1.2406
16651	-1.2406
29998	-1.2410
29003	-1.2414
7279	-1.2414
32059	-1.2414
19501	-1.2415
39240	-1.2415
40483	-1.2416
9527	-1.2417
22374	-1.2417
23071	-1.2420
26262	-1.2422
19711	-1.2422
16720	-1.2423
107	-1.2424
6468	-1.2427
3321	-1.2428
34321	-1.2429
27549	-1.2432
40222	-1.2433
24532	-1.2434
16318	-1.2434
15669	-1.2435
8736	-1.2435
21752	-1.2436
32210	-1.2436
23430	-1.2437
31330	-1.2437
12761	-1.2437
15054	-1.2438
33937	-1.2438
18816	-1.2441
16256	-1.2442
38831	-1.2443
6525	-1.2443
7508	-1.2443
14189	-1.2444
16518	-1.2446
22626	-1.2446
19479	-1.2447
8467	-1.2448
10944	-1.2448
28462	-1.2450
33288	-1.2451
30309	-1.2451
13528	-1.2451
17230	-1.2452
34562	-1.2453
27366	-1.2453
23861	-1.2455
15494	-1.2455
35439	-1.2456
31594	-1.2456
4797	-1.2456
11277	-1.2457
1955	-1.2457
32300	-1.2457
39276	-1.2460
20832	-1.2462
823	-1.2463
27866	-1.2463
12021	-1.2464
4146	-1.2465
32769	-1.2466
300	-1.2469
10155	-1.2470
36058	-1.2471
10453	-1.2471
10220	-1.2475
9050	-1.2476
23391	-1.2476
33933	-1.2476
31537	-1.2476
1719	-1.2476
34890	-1.2477
13382	-1.2478
19511	-1.2478
17691	-1.2480
11558	-1.2480
11156	-1.2480
30070	-1.2480
12941	-1.2481
19812	-1.2482
9748	-1.2482
28613	-1.2484
33478	-1.2485
36155	-1.2485
32903	-1.2485
26292	-1.2487
26385	-1.2487
6638	-1.2489
38356	-1.2489
17697	-1.2491
3477	-1.2492
28313	-1.2493
16037	-1.2493
2607	-1.2494
36117	-1.2495
18038	-1.2497
7339	-1.2497
340	-1.2498
40370	-1.2498
27400	-1.2499
21573	-1.2500
17678	-1.2500
11085	-1.2500
4432	-1.2500
23337	-1.2501
13504	-1.2501
35740	-1.2502
3953	-1.2502
8384	-1.2502
6751	-1.2503
217	-1.2503
20629	-1.2504
27580	-1.2506
2388	-1.2507
31312	-1.2507
32702	-1.2507
36362	-1.2507
15110	-1.2509
31765	-1.2510
21997	-1.2511
24045	-1.2512
36659	-1.2512
3215	-1.2512
24805	-1.2513
13074	-1.2513
2096	-1.2513
32033	-1.2514
15757	-1.2515
34156	-1.2515
20053	-1.2515
26885	-1.2516
26481	-1.2516
39377	-1.2516
4313	-1.2517
31091	-1.2518
38015	-1.2519
30360	-1.2520
11765	-1.2521
35843	-1.2523
10428	-1.2523
25901	-1.2526
10538	-1.2531
17776	-1.2531
28665	-1.2532
2245	-1.2534
29237	-1.2535
22335	-1.2536
36169	-1.2538
35723	-1.2539
11690	-1.2541
3880	-1.2543
23570	-1.2544
23085	-1.2544
15584	-1.2545
31735	-1.2547
3177	-1.2547
12140	-1.2547
21675	-1.2548
12869	-1.2548
18387	-1.2549
11028	-1.2549
5537	-1.2553
20183	-1.2554
12104	-1.2554
9710	-1.2554
26005	-1.2555
24094	-1.2557
30723	-1.2557
14840	-1.2558
10029	-1.2558
8370	-1.2558
40131	-1.2559
13083	-1.2559
25987	-1.2560
396	-1.2560
8743	-1.2561
22192	-1.2561
14994	-1.2561
21423	-1.2561
6905	-1.2561
31267	-1.2563
27961	-1.2564
5953	-1.2565
29887	-1.2567
8170	-1.2567
15827	-1.2567
16809	-1.2567
37452	-1.2568
2246	-1.2568
36229	-1.2570
25674	-1.2570
24477	-1.2570
6652	-1.2572
23850	-1.2573
2436	-1.2574
25946	-1.2575
35743	-1.2576
40423	-1.2577
15919	-1.2578
11620	-1.2578
21516	-1.2579
8383	-1.2579
9994	-1.2579
1959	-1.2581
9854	-1.2582
7804	-1.2585
21749	-1.2586
31419	-1.2586
3132	-1.2586
33948	-1.2588
13015	-1.2589
33372	-1.2589
15557	-1.2590
5814	-1.2590
5327	-1.2593
2656	-1.2593
12822	-1.2594
31166	-1.2594
34315	-1.2595
9712	-1.2595
243	-1.2595
12260	-1.2595
38738	-1.2596
16386	-1.2600
38436	-1.2600
33606	-1.2601
18755	-1.2601
27657	-1.2602
3806	-1.2602
12911	-1.2604
30966	-1.2606
4440	-1.2606
32338	-1.2606
32225	-1.2609
23259	-1.2610
29475	-1.2610
27152	-1.2611
5252	-1.2611
35316	-1.2611
32085	-1.2612
36657	-1.2612
23759	-1.2613
15455	-1.2614
10268	-1.2614
15175	-1.2618
35208	-1.2619
40531	-1.2621
15853	-1.2622
22724	-1.2622
36928	-1.2622
29151	-1.2623
27373	-1.2623
10622	-1.2625
4724	-1.2627
32381	-1.2627
25698	-1.2628
9672	-1.2628
25083	-1.2628
36105	-1.2628
1447	-1.2629
1136	-1.2630
18087	-1.2631
23	-1.2633
474	-1.2633
36483	-1.2633
13101	-1.2633
20109	-1.2634
17669	-1.2634
26130	-1.2635
5911	-1.2638
33762	-1.2638
21040	-1.2638
2029	-1.2640
4248	-1.2640
18831	-1.2640
30964	-1.2640
21486	-1.2641
4832	-1.2643
34794	-1.2643
2619	-1.2647
35150	-1.2647
23287	-1.2648
925	-1.2648
39967	-1.2650
38182	-1.2650
6632	-1.2651
23484	-1.2651
18004	-1.2651
2440	-1.2651
34867	-1.2653
31353	-1.2653
26523	-1.2657
37969	-1.2657
12473	-1.2658
33322	-1.2659
32560	-1.2659
27304	-1.2659
11654	-1.2659
34827	-1.2660
6028	-1.2660
22587	-1.2661
22997	-1.2663
4408	-1.2664
20972	-1.2664
21828	-1.2664
26804	-1.2665
26812	-1.2667
26688	-1.2671
1837	-1.2672
22541	-1.2673
30549	-1.2673
8422	-1.2676
12732	-1.2676
39181	-1.2677
9253	-1.2678
2677	-1.2678
13699	-1.2678
1746	-1.2678
16592	-1.2682
11385	-1.2683
6173	-1.2684
4164	-1.2684
15382	-1.2684
2148	-1.2684
26845	-1.2685
16431	-1.2687
31122	-1.2687
16969	-1.2688
13269	-1.2688
32433	-1.2689
36050	-1.2689
636	-1.2690
21307	-1.2690
8956	-1.2691
13201	-1.2691
30322	-1.2692
16617	-1.2692
4375	-1.2694
19978	-1.2695
12768	-1.2696
7688	-1.2697
16903	-1.2698
2720	-1.2699
32215	-1.2699
28604	-1.2699
15067	-1.2699
18346	-1.2702
12156	-1.2702
24754	-1.2703
2275	-1.2704
16519	-1.2704
36086	-1.2705
18440	-1.2709
3193	-1.2710
22134	-1.2710
4887	-1.2711
13158	-1.2712
38801	-1.2712
94	-1.2712
38202	-1.2713
11733	-1.2713
14302	-1.2714
4323	-1.2714
25833	-1.2716
19722	-1.2716
21239	-1.2717
17848	-1.2718
3432	-1.2718
16480	-1.2719
1572	-1.2719
25978	-1.2720
40618	-1.2722
8477	-1.2723
35291	-1.2724
17352	-1.2724
40569	-1.2726
38060	-1.2726
19975	-1.2726
19723	-1.2726
6791	-1.2727
36256	-1.2727
7233	-1.2727
4358	-1.2727
2634	-1.2729
420	-1.2729
18820	-1.2730
25084	-1.2734
33212	-1.2734
1757	-1.2735
7499	-1.2735
6517	-1.2738
8806	-1.2738
36348	-1.2739
16247	-1.2740
40815	-1.2740
88	-1.2742
39448	-1.2742
34778	-1.2743
4544	-1.2744
2957	-1.2747
6172	-1.2747
25634	-1.2748
29542	-1.2750
20818	-1.2750
22860	-1.2751
9077	-1.2751
22182	-1.2751
37180	-1.2752
21333	-1.2752
9045	-1.2752
16671	-1.2754
14043	-1.2754
26380	-1.2754
25463	-1.2755
36676	-1.2755
16111	-1.2755
17463	-1.2756
33696	-1.2757
18323	-1.2757
16068	-1.2758
38029	-1.2759
13460	-1.2759
32068	-1.2761
31055	-1.2761
16603	-1.2762
26973	-1.2762
12105	-1.2762
23964	-1.2763
5876	-1.2766
27467	-1.2767
17654	-1.2767
22855	-1.2768
14568	-1.2769
10473	-1.2770
40902	-1.2771
2118	-1.2772
11637	-1.2772
30843	-1.2772
8676	-1.2773
1530	-1.2774
27937	-1.2775
34340	-1.2775
28384	-1.2775
25478	-1.2777
13424	-1.2778
11612	-1.2780
35139	-1.2780
23043	-1.2781
36046	-1.2783
9051	-1.2784
37411	-1.2787
13903	-1.2787
36738	-1.2788
35895	-1.2789
10433	-1.2789
7157	-1.2789
30471	-1.2790
32979	-1.2791
33901	-1.2792
12170	-1.2792
32314	-1.2793
6766	-1.2793
30740	-1.2793
2424	-1.2794
3643	-1.2795
27626	-1.2796
7967	-1.2796
13724	-1.2797
17969	-1.2797
18799	-1.2798
12080	-1.2799
16705	-1.2801
4386	-1.2801
28412	-1.2802
13586	-1.2806
4647	-1.2807
37594	-1.2809
14997	-1.2811
26684	-1.2813
8247	-1.2813
33238	-1.2813
9716	-1.2817
39362	-1.2817
6707	-1.2819
15931	-1.2820
18992	-1.2821
24363	-1.2821
29245	-1.2822
10534	-1.2822
9682	-1.2824
16185	-1.2824
942	-1.2825
21584	-1.2825
22029	-1.2826
30343	-1.2826
36984	-1.2827
12226	-1.2828
8438	-1.2828
9469	-1.2829
17664	-1.2829
37604	-1.2830
28671	-1.2830
2055	-1.2830
597	-1.2830
39092	-1.2831
21226	-1.2831
21642	-1.2834
40801	-1.2835
39307	-1.2835
1658	-1.2836
40792	-1.2836
12114	-1.2836
34396	-1.2837
23697	-1.2838
35214	-1.2838
24739	-1.2839
31619	-1.2840
2986	-1.2841
1845	-1.2841
14757	-1.2842
36352	-1.2843
17633	-1.2843
6670	-1.2844
20058	-1.2844
34164	-1.2845
31721	-1.2845
5287	-1.2846
24696	-1.2847
37029	-1.2847
21041	-1.2848
32170	-1.2850
36934	-1.2851
8873	-1.2851
30186	-1.2851
34937	-1.2852
33541	-1.2852
33780	-1.2853
28609	-1.2853
5465	-1.2853
16237	-1.2853
34759	-1.2853
40375	-1.2855
5703	-1.2855
27438	-1.2856
10652	-1.2859
36560	-1.2859
34201	-1.2860
9586	-1.2861
20393	-1.2862
33297	-1.2862
31222	-1.2862
35249	-1.2862
39367	-1.2862
247	-1.2863
39518	-1.2863
31201	-1.2864
22917	-1.2865
16130	-1.2865
17313	-1.2866
713	-1.2866
2315	-1.2867
23529	-1.2868
1652	-1.2869
24899	-1.2869
2071	-1.2869
4590	-1.2869
40205	-1.2869
3693	-1.2870
20090	-1.2870
30808	-1.2872
34377	-1.2873
439	-1.2873
5754	-1.2874
4830	-1.2874
22941	-1.2875
9699	-1.2877
3098	-1.2879
40426	-1.2879
12716	-1.2880
4469	-1.2880
17146	-1.2880
19473	-1.2880
27795	-1.2880
22529	-1.2881
4062	-1.2881
26359	-1.2881
25394	-1.2884
12630	-1.2884
26870	-1.2885
40440	-1.2885
12748	-1.2885
36972	-1.2885
38424	-1.2886
37492	-1.2886
7783	-1.2887
33282	-1.2889
40379	-1.2890
17730	-1.2891
17330	-1.2893
39718	-1.2897
13862	-1.2898
23508	-1.2898
7805	-1.2900
15711	-1.2900
32459	-1.2900
34135	-1.2901
3201	-1.2902
8038	-1.2904
7652	-1.2907
26710	-1.2908
20085	-1.2908
34581	-1.2909
3783	-1.2911
31857	-1.2911
15763	-1.2911
19359	-1.2912
17538	-1.2913
14416	-1.2915
18252	-1.2916
7703	-1.2916
30381	-1.2917
1248	-1.2919
7587	-1.2920
29312	-1.2921
14161	-1.2921
24611	-1.2922
27628	-1.2923
26060	-1.2923
3716	-1.2924
8933	-1.2925
25293	-1.2925
20345	-1.2926
23477	-1.2928
36080	-1.2928
39686	-1.2929
8448	-1.2929
13907	-1.2929
20537	-1.2931
21667	-1.2933
14524	-1.2933
34432	-1.2933
16874	-1.2934
16441	-1.2936
6213	-1.2938
34942	-1.2940
25967	-1.2942
8252	-1.2943
20497	-1.2944
25613	-1.2946
35069	-1.2946
15937	-1.2947
13843	-1.2948
7529	-1.2948
11097	-1.2949
30258	-1.2950
15176	-1.2952
19205	-1.2954
33975	-1.2955
23539	-1.2958
17883	-1.2959
29474	-1.2959
21215	-1.2959
13982	-1.2959
6428	-1.2960
2285	-1.2961
28433	-1.2961
25431	-1.2963
15357	-1.2963
16024	-1.2966
20379	-1.2966
11295	-1.2967
21932	-1.2967
38431	-1.2971
27461	-1.2972
5706	-1.2972
28736	-1.2974
40931	-1.2976
39819	-1.2981
36001	-1.2981
40752	-1.2982
8197	-1.2982
17331	-1.2983
547	-1.2985
28535	-1.2986
19173	-1.2988
17369	-1.2993
31787	-1.2994
16124	-1.2995
7009	-1.2995
7021	-1.2996
16536	-1.2997
32751	-1.3000
25765	-1.3000
26975	-1.3002
17389	-1.3002
30730	-1.3003
31569	-1.3003
27670	-1.3004
1080	-1.3004
35317	-1.3004
14101	-1.3007
40627	-1.3007
30010	-1.3007
13265	-1.3008
35182	-1.3008
9564	-1.3009
21028	-1.3009
18741	-1.3013
11211	-1.3014
9027	-1.3014
3814	-1.3016
27078	-1.3016
38515	-1.3016
36820	-1.3017
4474	-1.3017
27286	-1.3018
15900	-1.3019
33620	-1.3019
15290	-1.3020
20580	-1.3021
4730	-1.3021
33417	-1.3024
14488	-1.3025
33978	-1.3026
21987	-1.3027
39002	-1.3029
28334	-1.3031
30816	-1.3031
13520	-1.3031
8729	-1.3035
31885	-1.3035
27471	-1.3037
37330	-1.3040
36801	-1.3040
13365	-1.3041
10099	-1.3041
32200	-1.3041
2239	-1.3043
14211	-1.3043
26969	-1.3043
7784	-1.3044
8538	-1.3044
38501	-1.3044
22757	-1.3045
26343	-1.3045
17830	-1.3045
25689	-1.3046
13803	-1.3049
18107	-1.3054
6336	-1.3055
540	-1.3056
29897	-1.3057
29179	-1.3058
24277	-1.3059
2361	-1.3060
21023	-1.3060
13933	-1.3061
16395	-1.3062
39872	-1.3063
126	-1.3064
25460	-1.3065
22371	-1.3065
1807	-1.3066
1515	-1.3066
14206	-1.3068
1856	-1.3068
39163	-1.3069
9911	-1.3069
36740	-1.3069
25733	-1.3071
33511	-1.3072
36223	-1.3073
31801	-1.3075
7659	-1.3076
7791	-1.3076
18880	-1.3077
3599	-1.3078
25625	-1.3078
3025	-1.3078
13678	-1.3079
9964	-1.3079
6734	-1.3079
30998	-1.3080
9498	-1.3080
2829	-1.3082
28397	-1.3082
4595	-1.3083
40488	-1.3084
5216	-1.3084
25639	-1.3084
5185	-1.3085
37483	-1.3085
30667	-1.3085
5108	-1.3085
1914	-1.3088
7454	-1.3089
13537	-1.3089
11919	-1.3090
25291	-1.3091
31046	-1.3093
31980	-1.3096
28006	-1.3097
27561	-1.3098
31807	-1.3099
6694	-1.3100
8825	-1.3100
2788	-1.3100
13235	-1.3101
10047	-1.3105
25214	-1.3105
18072	-1.3108
31981	-1.3110
10775	-1.3110
29118	-1.3112
10959	-1.3112
2464	-1.3112
36511	-1.3114
37236	-1.3114
12320	-1.3114
38621	-1.3119
3415	-1.3120
34539	-1.3121
11526	-1.3121
37113	-1.3122
14132	-1.3123
30357	-1.3124
7861	-1.3124
8159	-1.3125
34982	-1.3126
23290	-1.3127
28733	-1.3127
19553	-1.3128
37136	-1.3129
5039	-1.3130
15126	-1.3130
10797	-1.3133
31162	-1.3133
18540	-1.3133
9687	-1.3134
23476	-1.3134
37799	-1.3134
9813	-1.3135
5454	-1.3135
16282	-1.3135
29974	-1.3135
14576	-1.3135
40239	-1.3136
37622	-1.3136
39568	-1.3138
38782	-1.3139
30077	-1.3142
10382	-1.3143
36689	-1.3144
40746	-1.3145
24048	-1.3146
39970	-1.3147
3248	-1.3148
26354	-1.3148
28848	-1.3150
2139	-1.3152
24647	-1.3154
3808	-1.3154
28155	-1.3154
31884	-1.3154
14598	-1.3155
12881	-1.3157
4220	-1.3158
3163	-1.3162
33855	-1.3162
26312	-1.3163
2995	-1.3163
33916	-1.3164
32960	-1.3164
27808	-1.3165
21334	-1.3165
2419	-1.3166
28775	-1.3166
37851	-1.3166
28623	-1.3167
28345	-1.3167
2175	-1.3168
10232	-1.3169
36833	-1.3170
27878	-1.3170
22846	-1.3171
23113	-1.3174
36318	-1.3177
21558	-1.3177
18751	-1.3178
24474	-1.3180
25465	-1.3182
13322	-1.3182
8655	-1.3183
11705	-1.3183
30860	-1.3183
15508	-1.3186
30049	-1.3187
26469	-1.3187
39085	-1.3188
8462	-1.3189
18730	-1.3190
8650	-1.3191
19388	-1.3191
33593	-1.3191
13155	-1.3192
27821	-1.3193
11240	-1.3194
21337	-1.3195
29932	-1.3196
8579	-1.3196
15825	-1.3197
37019	-1.3198
5315	-1.3199
6746	-1.3201
18642	-1.3201
38854	-1.3202
1034	-1.3203
7137	-1.3204
11325	-1.3204
15948	-1.3204
39112	-1.3205
26046	-1.3206
29128	-1.3206
36196	-1.3207
2229	-1.3207
24069	-1.3208
38609	-1.3208
32548	-1.3210
36324	-1.3212
19826	-1.3214
4589	-1.3217
36930	-1.3217
1519	-1.3218
8353	-1.3218
16618	-1.3219
2347	-1.3221
16575	-1.3221
21703	-1.3222
17542	-1.3222
2431	-1.3224
32371	-1.3226
24907	-1.3227
7441	-1.3231
13412	-1.3234
29601	-1.3235
18229	-1.3235
36856	-1.3236
7318	-1.3237
21923	-1.3237
30321	-1.3240
38629	-1.3240
4550	-1.3244
20135	-1.3244
29762	-1.3245
25799	-1.3246
20244	-1.3247
17743	-1.3249
20915	-1.3249
15818	-1.3249
37435	-1.3251
32271	-1.3253
5421	-1.3253
31380	-1.3253
26876	-1.3255
2946	-1.3256
38961	-1.3257
19380	-1.3258
11542	-1.3258
4706	-1.3258
32802	-1.3258
8076	-1.3258
29955	-1.3259
11525	-1.3259
32076	-1.3260
13402	-1.3261
22072	-1.3263
33596	-1.3264
6199	-1.3264
15946	-1.3266
12804	-1.3267
22545	-1.3267
22926	-1.3269
8008	-1.3269
26016	-1.3269
13	-1.3270
12944	-1.3271
8291	-1.3273
78	-1.3274
23494	-1.3276
14228	-1.3276
20461	-1.3278
8327	-1.3278
11347	-1.3278
32460	-1.3278
20845	-1.3279
36253	-1.3280
32130	-1.3280
37103	-1.3281
17838	-1.3281
26114	-1.3282
17471	-1.3283
51	-1.3283
19027	-1.3284
20570	-1.3286
10553	-1.3287
33168	-1.3290
21757	-1.3291
28716	-1.3293
20773	-1.3294
9919	-1.3297
1889	-1.3298
32622	-1.3298
669	-1.3298
26519	-1.3299
3401	-1.3300
27112	-1.3301
7129	-1.3302
4163	-1.3303
20815	-1.3305
26339	-1.3305
22962	-1.3305
39106	-1.3306
25636	-1.3307
39720	-1.3307
13554	-1.3308
17810	-1.3308
3289	-1.3311
4532	-1.3312
36632	-1.3312
12160	-1.3313
36150	-1.3313
16624	-1.3314
12926	-1.3315
28691	-1.3316
12723	-1.3316
14549	-1.3317
2335	-1.3319
1536	-1.3320
15735	-1.3320
3456	-1.3320
7820	-1.3321
25441	-1.3323
28074	-1.3323
26097	-1.3325
9871	-1.3326
10401	-1.3327
6925	-1.3330
3993	-1.3331
25721	-1.3331
32673	-1.3332
24286	-1.3332
15541	-1.3333
19354	-1.3334
10836	-1.3337
117	-1.3338
18023	-1.3339
4354	-1.3339
14484	-1.3340
8354	-1.3341
38792	-1.3342
35714	-1.3343
36760	-1.3343
9832	-1.3348
10128	-1.3350
2248	-1.3350
11730	-1.3352
15036	-1.3352
37601	-1.3354
36066	-1.3354
28063	-1.3357
37815	-1.3357
37122	-1.3358
28465	-1.3359
25542	-1.3360
3104	-1.3361
10086	-1.3362
21255	-1.3362
38041	-1.3364
630	-1.3364
1271	-1.3365
